"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorLevenshtein record1Value","[0] BookTitleComparatorLevenshtein record2Value","[0] BookTitleComparatorLevenshtein record1PreprocessedValue","[0] BookTitleComparatorLevenshtein record2PreprocessedValue","[0] BookTitleComparatorLevenshtein similarity","[0] BookTitleComparatorLevenshtein postproccesedSimilarity","[1] BookAuthorComparatorMongeElkan record1Value","[1] BookAuthorComparatorMongeElkan record2Value","[1] BookAuthorComparatorMongeElkan record1PreprocessedValue","[1] BookAuthorComparatorMongeElkan record2PreprocessedValue","[1] BookAuthorComparatorMongeElkan similarity","[1] BookAuthorComparatorMongeElkan postproccesedSimilarity"
"LinearCombinationMatchingRule","Amazon_5599","Covers_5569","0.15384615384615385",,"How to Write a Better Thesis","How to Win Friends and Influence People","How to Write a Better Thesis","How to Win Friends and Influence People","0.3846153846153846","0.3846153846153846","David Evans","Dale Carnegie","David Evans","Dale Carnegie","0.18181818181818182","0.0"
"LinearCombinationMatchingRule","Amazon_7418","Covers_30765","0.13333333333333336",,"The Crow Trap","The Crime of Olga Arbyrlina","The Crow Trap","The Crime of Olga Arbyrlina","0.33333333333333337","0.33333333333333337","Ann Cleeves","Andrei Makine","Ann Cleeves","Andrei Makine","0.21818181818181817","0.0"
"LinearCombinationMatchingRule","Amazon_2851","Covers_2754","0.7257142857142858",,"Meditations","Meditations (Dover Thrift Editions)","Meditations","Meditations (Dover Thrift Editions)","0.3142857142857143","0.3142857142857143","Marcus Aurelius","Marcus Aurelius","Marcus Aurelius","Marcus Aurelius","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_19104","Covers_41951","0.0",,"How to Survive","How to Draw the Human Figure (Watson-Guptill Artist's Library)","How to Survive","How to Draw the Human Figure (Watson-Guptill Artist's Library)","0.17741935483870963","0.0","John Hudson","Jose Maria Parramon","John Hudson","Jose Maria Parramon","0.18181818181818182","0.0"
"LinearCombinationMatchingRule","Amazon_2612","Covers_8040","0.15094339622641512",,"The Adventure Time Encyclopaedia","The Adventures of Huckleberry Finn (Penguin Classics)","The Adventure Time Encyclopaedia","The Adventures of Huckleberry Finn (Penguin Classics)","0.37735849056603776","0.37735849056603776","Martin Olson","Mark Twain","Martin Olson","Mark Twain","0.3","0.0"
"LinearCombinationMatchingRule","Amazon_19104","Covers_41958","0.0",,"How to Survive","How to Start, Finance, and Manage Your Own Small Business","How to Survive","How to Start, Finance, and Manage Your Own Small Business","0.21052631578947367","0.0","John Hudson","Joseph R. Mancuso","John Hudson","Joseph R. Mancuso","0.18181818181818182","0.0"
"LinearCombinationMatchingRule","Amazon_7125","Covers_93","1.0",,"The Big Sleep","The Big Sleep","The Big Sleep","The Big Sleep","1.0","1.0","Raymond Chandler","Raymond Chandler","Raymond Chandler","Raymond Chandler","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_8212","Covers_27619","0.0",,"Cambridge IELTS 10 Student's Book with Answers","Cambridge","Cambridge IELTS 10 Student's Book with Answers","Cambridge","0.19565217391304346","0.0","Cambridge","CARYL PHILLIPS","Cambridge","CARYL PHILLIPS","0.2222222222222222","0.0"
"LinearCombinationMatchingRule","Amazon_9933","Covers_15742","0.0",,"The Best Homemade Baby Food on the Planet","The Best American Short Stories 2003 (Best American Short Stories, 2003)","The Best Homemade Baby Food on the Planet","The Best American Short Stories 2003 (Best American Short Stories, 2003)","0.2777777777777778","0.0","Karin Knight","Katrina Kenison","Karin Knight","Katrina Kenison","0.25","0.0"
"LinearCombinationMatchingRule","Amazon_18982","Covers_47431","0.12857142857142856",,"The Complete Training of Horse and Rider in the Principles of Classical Horsemanship","The Compact History of the Catholic Church","The Complete Training of Horse and Rider in the Principles of Classical Horsemanship","The Compact History of the Catholic Church","0.3214285714285714","0.3214285714285714","Alois Podhajsky","Alan Schreck","Alois Podhajsky","Alan Schreck","0.21666666666666667","0.0"
"LinearCombinationMatchingRule","Amazon_7657","Covers_1733","0.808",,"The Picture of Dorian Gray","The Picture of Dorian Gray (Dover Thrift Editions)","The Picture of Dorian Gray","The Picture of Dorian Gray (Dover Thrift Editions)","0.52","0.52","Oscar Wilde","Oscar Wilde","Oscar Wilde","Oscar Wilde","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_5268","Covers_14852","0.12777777777777777",,"The Magic School Bus, Lost in the Solar System","The Mammoth Book of the West Revised Ed: The Making of the American West","The Magic School Bus, Lost in the Solar System","The Mammoth Book of the West Revised Ed: The Making of the American West","0.3194444444444444","0.3194444444444444","Joanna Cole","Jon E. Lewis","Joanna Cole","Jon E. Lewis","0.18181818181818182","0.0"
"LinearCombinationMatchingRule","Amazon_19921","Covers_15541","0.7488372093023256",,"Geronimo Stilton: #13 Phantom of the Subway","Geronimo: His Own Story","Geronimo Stilton: #13 Phantom of the Subway","Geronimo: His Own Story","0.37209302325581395","0.37209302325581395","Geronimo Stilton","Geronimo","Geronimo Stilton","Geronimo","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_15387","Covers_34525","0.1268292682926829",,"The Collected Poems of William Wordsworth","The Country Music Guide to Life","The Collected Poems of William Wordsworth","The Country Music Guide to Life","0.31707317073170727","0.31707317073170727","William Wordsworth","Will N. Maxwell","William Wordsworth","Will N. Maxwell","0.26666666666666666","0.0"
"LinearCombinationMatchingRule","Amazon_21280","Covers_20954","0.47333333333333333",,"The Boy in the Striped Pyjamas","The Book of the Dead","The Boy in the Striped Pyjamas","The Book of the Dead","0.43333333333333335","0.43333333333333335","John Boyne","John Skipp","John Boyne","John Skipp","0.5","0.5"
"LinearCombinationMatchingRule","Amazon_15210","Covers_4439","0.66",,"Harry Potter and the Chamber of Secrets - Gryffindor Edition","Harry Potter Hardcover Box Set (Books 1-4)","Harry Potter and the Chamber of Secrets - Gryffindor Edition","Harry Potter Hardcover Box Set (Books 1-4)","0.4","0.4","J.K. Rowling","J. K. Rowling","J.K. Rowling","J. K. Rowling","0.8333333333333334","0.8333333333333334"
"LinearCombinationMatchingRule","Amazon_22389","Covers_22935","0.0",,"Lonely Planet Scotland's Highlands & Islands","Lonely Men","Lonely Planet Scotland's Highlands & Islands","Lonely Men","0.20454545454545459","0.0","Lonely Planet","Louis L'Amour","Lonely Planet","Louis L'Amour","0.18461538461538463","0.0"
"LinearCombinationMatchingRule","Amazon_17041","Covers_36053","0.39999999999999997",,"Frankenstein","FRANKENSTEIN (B&amp;N Classics Mass Market)","Frankenstein","FRANKENSTEIN (B&amp;N Classics Mass Market)","0.2790697674418605","0.0","Mary Shelley","Mary Wollstonecraft Shelley","Mary Shelley","Mary Wollstonecraft Shelley","0.6666666666666666","0.6666666666666666"
"LinearCombinationMatchingRule","Amazon_4","Covers_37684","0.708421052631579",,"Man's Search For Meaning","Man's Search for Meaning: An Introduction to Logotheraphy","Man's Search For Meaning","Man's Search for Meaning: An Introduction to Logotheraphy","0.42105263157894735","0.42105263157894735","Viktor E. Frankl","Victor E. Frankl","Viktor E. Frankl","Victor E. Frankl","0.9","0.9"
"LinearCombinationMatchingRule","Amazon_18667","Covers_10544","0.0",,"The Second Half","The Secret of Terror Castle (Alfred Hitchcock and the Three Investigators #1)","The Second Half","The Secret of Terror Castle (Alfred Hitchcock and the Three Investigators #1)","0.16883116883116878","0.0","Roy Keane","Robert Arthur","Roy Keane","Robert Arthur","0.2222222222222222","0.0"
"LinearCombinationMatchingRule","Amazon_3545","Covers_5967","0.4914529914529915",,"The Boy Who Harnessed the Wind","The Bounty Mutiny (Penguin Classics)","The Boy Who Harnessed the Wind","The Bounty Mutiny (Penguin Classics)","0.3055555555555556","0.3055555555555556","William Kamkwamba","William Bligh","William Kamkwamba","William Bligh","0.6153846153846154","0.6153846153846154"
"LinearCombinationMatchingRule","Amazon_14125","Covers_6576","0.8666666666666667",,"Book of Thoth","Book of the Law","Book of Thoth","Book of the Law","0.6666666666666667","0.6666666666666667","Aleister Crowley","Aleister Crowley","Aleister Crowley","Aleister Crowley","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_20635","Covers_49212","0.18461538461538463",,"The Complete Nail Technician","The Copykitty (A Golden Little Look-Look Book)","The Complete Nail Technician","The Copykitty (A Golden Little Look-Look Book)","0.28260869565217395","0.0","Marian Newman","Marilyn Sadler","Marian Newman","Marilyn Sadler","0.3076923076923077","0.3076923076923077"
"LinearCombinationMatchingRule","Amazon_16764","Covers_2664","0.36",,"The Confident Woman","The Collector of Hearts: New Tales of the Grotesque","The Confident Woman","The Collector of Hearts: New Tales of the Grotesque","0.23529411764705888","0.0","Joyce Meyer","Joyce Carol Oates","Joyce Meyer","Joyce Carol Oates","0.6","0.6"
"LinearCombinationMatchingRule","Amazon_3727","Covers_39174","0.18947368421052635",,"The DevOPS Handbook","The Devil's Maze","The DevOPS Handbook","The Devil's Maze","0.4736842105263158","0.4736842105263158","Gene Kim","Gerald Suster","Gene Kim","Gerald Suster","0.25","0.0"
"LinearCombinationMatchingRule","Amazon_4863","Covers_8382","0.2",,"The Lovely Bones","The Lost Steps","The Lovely Bones","The Lost Steps","0.5","0.5","Alice Sebold","Alejo Carpentier","Alice Sebold","Alejo Carpentier","0.3","0.0"
"LinearCombinationMatchingRule","Amazon_17689","Covers_24685","0.7031746031746031",,"The Hobbit and the Lord of the Rings","The Hobbit: or There and Back Again","The Hobbit and the Lord of the Rings","The Hobbit: or There and Back Again","0.4722222222222222","0.4722222222222222","J. R. R. Tolkien","J.R.R. Tolkien","J. R. R. Tolkien","J.R.R. Tolkien","0.8571428571428571","0.8571428571428571"
"LinearCombinationMatchingRule","Amazon_17359","Covers_3582","0.730909090909091",,"A Room with a View","A Room With a View (Penguin Twentieth-Century Classics)","A Room with a View","A Room With a View (Penguin Twentieth-Century Classics)","0.32727272727272727","0.32727272727272727","E. M. Forster","E. M. Forster","E. M. Forster","E. M. Forster","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_15546","Covers_35784","0.16774193548387095",,"The Night is Darkening Round Me","The Night Room","The Night is Darkening Round Me","The Night Room","0.4193548387096774","0.4193548387096774","Emily Bronte","E. M. Goldman","Emily Bronte","E. M. Goldman","0.13333333333333333","0.0"
"LinearCombinationMatchingRule","Amazon_696","Covers_924","0.40470588235294114",,"Touched With Fire","Touching Evil","Touched With Fire","Touching Evil","0.4117647058823529","0.4117647058823529","Kay Redfield Jamison","Kay Hooper","Kay Redfield Jamison","Kay Hooper","0.4","0.4"
"LinearCombinationMatchingRule","Amazon_5805","Covers_26817","0.4807881773399014",,"Hamlet's Blackberry","Hamlet (Clasicos Universales)","Hamlet's Blackberry","Hamlet (Clasicos Universales)","0.3448275862068966","0.3448275862068966","William Powers","William Shakespeare","William Powers","William Shakespeare","0.5714285714285714","0.5714285714285714"
"LinearCombinationMatchingRule","Amazon_17758","Covers_27501","0.7890909090909091",,"The Picture of Dorian Gray","The Picture of Dorian Gray (Modern Library (Paperback))","The Picture of Dorian Gray","The Picture of Dorian Gray (Modern Library (Paperback))","0.4727272727272728","0.4727272727272728","Oscar Wilde","OSCAR WILDE","Oscar Wilde","OSCAR WILDE","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_4445","Covers_24001","0.0",,"Look Inside Space","Looking for My Country: Finding Myself in America","Look Inside Space","Looking for My Country: Finding Myself in America","0.24489795918367352","0.0","Rob Lloyd Jones","Robert MacNeil","Rob Lloyd Jones","Robert MacNeil","0.22857142857142856","0.0"
"LinearCombinationMatchingRule","Amazon_6876","Covers_2815","0.5263157894736842",,"How to Draw Comics Marvel Way","HOW TO TALK DIRTY AND INFLUENCE PEOPLE","How to Draw Comics Marvel Way","HOW TO TALK DIRTY AND INFLUENCE PEOPLE","0.3157894736842105","0.3157894736842105","Lee","Lenny Bruce","Lee","Lenny Bruce","0.6666666666666666","0.6666666666666666"
"LinearCombinationMatchingRule","Amazon_7452","Covers_1326","1.0",,"Loyalty in Death","Loyalty in Death","Loyalty in Death","Loyalty in Death","1.0","1.0","J. D. Robb","J. D. Robb","J. D. Robb","J. D. Robb","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_1803","Covers_46020","0.12857142857142856",,"On the Future","On the Field with...Mia Hamm","On the Future","On the Field with...Mia Hamm","0.3214285714285714","0.3214285714285714","Martin Rees","Matt Christopher","Martin Rees","Matt Christopher","0.21818181818181817","0.0"
"LinearCombinationMatchingRule","Amazon_22556","Covers_39362","0.18545454545454546",,"Where Chefs Eat","\Where Are You Going, Where Have You Been?\"" (Women Writers : Texts and Contexts)""","Where Chefs Eat","\Where Are You Going, Where Have You Been?\"" (Women Writers : Texts and Contexts)""","0.1585365853658537","0.0","Joe Warwick","Joyce Carol Oates","Joe Warwick","Joyce Carol Oates","0.3090909090909091","0.3090909090909091"
"LinearCombinationMatchingRule","Amazon_3153","Covers_8521","1.0",,"The Right Stuff","The Right Stuff","The Right Stuff","The Right Stuff","1.0","1.0","Tom Wolfe","Tom Wolfe","Tom Wolfe","Tom Wolfe","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_15070","Covers_45768","0.7714285714285715",,"Hamlet","Hamlet (engl.)","Hamlet","Hamlet (engl.)","0.4285714285714286","0.4285714285714286","William Shakespeare","William Shakespeare","William Shakespeare","William Shakespeare","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_16764","Covers_38871","0.20952380952380956",,"The Confident Woman","The Counterfeit Count","The Confident Woman","The Counterfeit Count","0.5238095238095238","0.5238095238095238","Joyce Meyer","Jo Ann Ferguson","Joyce Meyer","Jo Ann Ferguson","0.18181818181818182","0.0"
"LinearCombinationMatchingRule","Amazon_15808","Covers_620","0.17560975609756097",,"The Little Book of Coffee Tips","The Little Prince (Wordsworth Collection)","The Little Book of Coffee Tips","The Little Prince (Wordsworth Collection)","0.4390243902439024","0.4390243902439024","Andrew Langley","Antoine de Saint-Exupéry","Andrew Langley","Antoine de Saint-Exupéry","0.18571428571428572","0.0"
"LinearCombinationMatchingRule","Amazon_18608","Covers_25039","0.17142857142857146",,"The Mechanic","The Messiah : A Novel","The Mechanic","The Messiah : A Novel","0.4285714285714286","0.4285714285714286","Marc 'Elvis' Priestley","Marjorie Holmes","Marc 'Elvis' Priestley","Marjorie Holmes","0.2","0.0"
"LinearCombinationMatchingRule","Amazon_6417","Covers_8156","0.12903225806451615",,"The Complete Joy of Homebrewing","The Cold One","The Complete Joy of Homebrewing","The Cold One","0.32258064516129037","0.32258064516129037","Charlie Papazian","Christopher Pike","Charlie Papazian","Christopher Pike","0.2375","0.0"
"LinearCombinationMatchingRule","Amazon_16803","Covers_31542","0.1375",,"The Secret Teachings of All Ages","The Second Generation","The Secret Teachings of All Ages","The Second Generation","0.34375","0.34375","Manly P Hall","Margaret Weis","Manly P Hall","Margaret Weis","0.16666666666666666","0.0"
"LinearCombinationMatchingRule","Amazon_17700","Covers_37304","0.9666666666666667",,"Ender's Game","Enders Game","Ender's Game","Enders Game","0.9166666666666666","0.9166666666666666","Orson Scott Card","Orson Scott Card","Orson Scott Card","Orson Scott Card","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_9379","Covers_41317","0.0",,"The Paleo Approach","The Path of the Mother : With the Divine Guidance of the Holy Mother, Ammachi","The Paleo Approach","The Path of the Mother : With the Divine Guidance of the Holy Mother, Ammachi","0.18181818181818177","0.0","Sarah Ballantyne","Savitri L. Bess","Sarah Ballantyne","Savitri L. Bess","0.17333333333333334","0.0"
"LinearCombinationMatchingRule","Amazon_3759","Covers_3956","0.0",,"The Mind/Body Prescription","The Miracle of Castel Di Sangro","The Mind/Body Prescription","The Miracle of Castel Di Sangro","0.29032258064516125","0.0","John Sarno","Joe McGinniss","John Sarno","Joe McGinniss","0.2","0.0"
"LinearCombinationMatchingRule","Amazon_4499","Covers_35561","0.8266666666666667",,"Harry Potter and the Philosopher's Stone - Slytherin Edition","Harry Potter and the Sorcerer's Stone (Book 1 Audio CD)","Harry Potter and the Philosopher's Stone - Slytherin Edition","Harry Potter and the Sorcerer's Stone (Book 1 Audio CD)","0.5666666666666667","0.5666666666666667","J. K. Rowling","J. K. Rowling","J. K. Rowling","J. K. Rowling","1.0","1.0"
"LinearCombinationMatchingRule","Amazon_21778","Covers_19332","0.13999999999999999",,"Great Railway Maps of the World","Great Deaf Americans: The Second Edition","Great Railway Maps of the World","Great Deaf Americans: The Second Edition","0.35","0.35","Mark Ovenden","Matthew S. Moore","Mark Ovenden","Matthew S. Moore","0.16666666666666666","0.0"
